Year,Rank,Gold
-1.81485942771829,-0.42673377822900377,0
-1.81485942771829,-0.3810793406118696,0
-2.0494142057043816,-1.3398225305716869,26
-2.0494142057043816,-1.2941680929545527,23
-2.0494142057043816,-1.2485136553374185,10
-2.0494142057043816,-1.2028592177202844,9
-2.0494142057043816,-1.1572047801031502,7
-2.0494142057043816,-1.111550342486016,6
-2.0494142057043816,-1.065895904868882,5
-2.0494142057043816,-1.020241467251748,4
-2.0494142057043816,-0.9745870296346136,3
-2.0494142057043816,-0.9289325920174795,3
-2.0494142057043816,-0.9289325920174795,3
-2.0494142057043816,-0.8376237167832112,2
-2.0494142057043816,-0.7919692791660771,2
-2.0494142057043816,-0.7463148415489429,1
-2.0494142057043816,-0.7006604039318087,1
-2.0494142057043816,-0.6550059663146746,1
-2.0494142057043816,-0.6093515286975404,0
-2.0494142057043816,-0.5636970910804062,0
-2.0494142057043816,-0.518042653463272,0
-2.1666915946974274,-1.3398225305716869,56
-2.1666915946974274,-1.2941680929545527,23
-2.1666915946974274,-1.2485136553374185,8
-2.1666915946974274,-1.2028592177202844,5
-2.1666915946974274,-1.1572047801031502,3
-2.1666915946974274,-1.111550342486016,3
-2.1666915946974274,-1.065895904868882,3
-2.1666915946974274,-1.020241467251748,2
-2.1666915946974274,-0.9745870296346136,2
-2.1666915946974274,-0.9289325920174795,1
-2.1666915946974274,-0.8832781544003454,1
-2.1666915946974274,-0.8376237167832112,1
-2.1666915946974274,-0.7919692791660771,1
-2.1666915946974274,-0.7463148415489429,1
-2.1666915946974274,-0.7006604039318087,0
-2.1666915946974274,-0.6550059663146746,0
-2.1666915946974274,-0.6093515286975404,0
-2.1666915946974274,-0.6093515286975404,0
-2.1666915946974274,-0.518042653463272,0
-2.2839689836904733,-1.3398225305716869,77
-2.2839689836904733,-1.2941680929545527,4
-2.2839689836904733,-1.2485136553374185,4
-2.2839689836904733,-1.2028592177202844,3
-2.2839689836904733,-1.1572047801031502,2
-2.2839689836904733,-1.111550342486016,2
-2.2839689836904733,-1.065895904868882,1
-2.2839689836904733,-1.020241467251748,1
-2.2839689836904733,-0.9745870296346136,1
-2.2839689836904733,-0.9289325920174795,1
-2.2839689836904733,-0.8832781544003454,1
-2.2839689836904733,-0.8376237167832112,0
-2.2839689836904733,-0.7919692791660771,0
-2.401246372683519,-1.3398225305716869,31
-2.401246372683519,-1.2941680929545527,20
-2.401246372683519,-1.2485136553374185,20
-2.401246372683519,-1.2028592177202844,6
-2.401246372683519,-1.1572047801031502,6
-2.401246372683519,-1.111550342486016,4
-2.401246372683519,-1.065895904868882,3
-2.401246372683519,-1.020241467251748,1
-2.401246372683519,-0.9745870296346136,1
-2.401246372683519,-0.9745870296346136,1
-2.401246372683519,-0.8832781544003454,1
-2.401246372683519,-0.8376237167832112,1
-2.401246372683519,-0.7919692791660771,1
-2.401246372683519,-0.7463148415489429,0
-2.401246372683519,-0.7006604039318087,0
-2.401246372683519,-0.6550059663146746,0
-2.401246372683519,-0.6093515286975404,0
-2.401246372683519,-0.5636970910804062,0
-2.401246372683519,-0.518042653463272,0
-2.518523761676565,-1.3398225305716869,11
-2.518523761676565,-1.2941680929545527,10
-2.518523761676565,-1.2485136553374185,6
-2.518523761676565,-1.2028592177202844,5
-2.518523761676565,-1.1572047801031502,2
-2.518523761676565,-1.111550342486016,2
-2.518523761676565,-1.065895904868882,2
-2.518523761676565,-1.020241467251748,2
-2.518523761676565,-0.9745870296346136,1
-2.518523761676565,-0.9289325920174795,1
-2.518523761676565,-0.8832781544003454,1
